,text,id,section
1387,coordenador   pedagogo   psicopedagogo   psicólogo   ortodontista   oftamologista ,"250,000,081,161",Educacion
1388,fonoaudiólogo nutricionista e assistentes sociais,"250,000,081,161",Educacion
1389, Construir uma creche no Jd Nova Riolândia II (COHAB cor de rosa) que vai funcionar o ,"250,000,081,161",Educacion
1390,ano todo 24 horas por dia favorecendo os pais das crianças que trabalham nas usinas,"250,000,081,161",Educacion
1391, Incluir no currículo municipal de ensino as matérias sobre educação no transito e ,"250,000,081,161",Educacion
1392,ambiental,"250,000,081,161",Educacion
1393, Promover palestras sobre tóxicos e alcoolismo nas escolas,"250,000,081,161",Educacion
1394,  (através do projeto ,"250,000,081,161",Educacion
1395,PROERD),"250,000,081,161",Educacion
1396, Melhorar a merenda escolar (com acompanhamento de nutricionistas),"250,000,081,161",Educacion
1397, Projeto de Saúde bucal – dentistas nas escolas,"250,000,081,161",Educacion
1398, Criar um pólo universitário trazendo a extensão das faculdades para Riolândia para ,"250,000,081,161",Educacion
1399,que os estudantes não viajem todos os dias quilômetros para estudar,"250,000,081,161",Educacion
1400,   Fazer parcerias através de convênios entre governo estadual e federal visando ,"250,000,081,161",Educacion
1401,melhorias e investimentos na área da  educação,"250,000,081,161",Educacion
1402,6)  FUNCIONALISMO PUBLICO MUNICIPAL  ,"250,000,081,161",Admin
1403, Criar a secretaria de recursos humanos secretario (a) com conhecimento na ,"250,000,081,161",Admin
1404,área,"250,000,081,161",Admin
1405, Os funcionários vão receber cursos profissionalizantes onde pretendemos fazer ,"250,000,081,161",Admin
1406,parceria com as faculdades da região,"250,000,081,161",Admin
1407, Uniformizar e fornecer equipamentos de segurança a todos os funcionários públicos ,"250,000,081,161",Admin
1408,municipais,"250,000,081,161",Admin
1409, Aumentar o valor dos tickets alimentação dos funcionários,"250,000,081,161",Admin
1410, Aulas de informática para todos os funcionários públicos municipais,"250,000,081,161",Admin
1411, Melhorar o salário dos funcionários públicos municipais (cursos de capacitação e ,"250,000,081,161",Admin
1412,qualificação e remuneração adequada),"250,000,081,161",Admin
1413, Criação do plano de carreira para todos os funcionários municipais (de acordo com ,"250,000,081,161",Admin
1414,critérios a serem estabelecidos entre cada categoria),"250,000,081,161",Admin
1415, A cada semestre fazer palestras de motivação a todos os funcionários,"250,000,081,161",Admin
1416, Programa de incentivo ao tratamento bucal a todos os funcionários públicos ,"250,000,081,161",Admin
1417,municipais,"250,000,081,161",Admin
1418,7)  GERAÇAO DEMPREGO,"250,000,081,161",Empleo
1419, Melhorar o Parque Industrial (fazer ruas asfaltadas arborizadas com iluminação e ,"250,000,081,161",Empleo
1420,água encanada),"250,000,081,161",Empleo
1421, Incentivos para empresas se instalarem no município,"250,000,081,161",Empleo
1422,8)  HABITAÇÃO,"250,000,081,161",Vivienda
1423, Criar a secretaria da habitação municipal secretario (a) com curso superior na área de ,"250,000,081,161",Vivienda
1424,social e conhecimentos na área da habitação,"250,000,081,161",Vivienda
1425, Construção de casas através de convênios com o CDHU (fazer levantamento da ,"250,000,081,161",Vivienda
1426,necessidade através do serviço social),"250,000,081,161",Vivienda
1427, Ampliar o Projeto Minha Casa Minha Vida (construindo mais moradias),"250,000,081,161",Vivienda
1428, Construção de moradias para os servidores públicos estaduais – beneficiando os ,"250,000,081,161",Vivienda
1429,funcionários das penitenciarias professores policias e outros,"250,000,081,161",Vivienda
1430, (através de convênios),"250,000,081,161",Vivienda
1431, Incentivar e investir na construção casas através do sistema mutirão para quem já tem ,"250,000,081,161",Vivienda
1432,terreno,"250,000,081,161",Vivienda
1433,9)  INFRA ESTRUTURA e URBANISMO,"250,000,081,161",Infraestructura
1434, Criar a secretaria de Infra Estrutura secretario (a) com conhecimentos na área de infra ,"250,000,081,161",Infraestructura
1435,estrutura,"250,000,081,161",Infraestructura
1436, Fazer todas as calçadas da cidade,"250,000,081,161",Infraestructura
1437, Iluminação na avenida de acesso a prainha,"250,000,081,161",Infraestructura
1438, Manutenção de todas as estradas municipais principalmente as rurais,"250,000,081,161",Infraestructura
1439, Fazer mutirão de limpeza na cidade,"250,000,081,161",Infraestructura
1440, Adquirir uma patrol (convenio com o governo federal),"250,000,081,161",Infraestructura
1441, Manutenção de ruas e avenidas (recapeamento asfaltico com investimentos de ,"250,000,081,161",Infraestructura
1442,convênios do ministério das cidades governo federal),"250,000,081,161",Infraestructura
1443, Discutir com a sociedade a sobre a locação dos quiosques da prainha em épocas de ,"250,000,081,161",Infraestructura
1444,festividades dando preferência somente aos moradores do município de Riolândia,"250,000,081,161",Infraestructura
1445, Internet de graça para toda a população,"250,000,081,161",Infraestructura
1446,10) MEIO AMBIENTE,"250,000,081,161",Ambiente
1447, Criar a secretaria do meio ambiente (secretario (a) no mínimo um curso técnico em ,"250,000,081,161",Ambiente
1448,meio ambiente),"250,000,081,161",Ambiente
1449, Coleta do lixo rural,"250,000,081,161",Ambiente
1450, Incentivar a criação de uma cooperativa dos catadores de lixo reciclável,"250,000,081,161",Ambiente
1451, Plantar arvores frutíferas nas áreas verdes do município,"250,000,081,161",Ambiente
1452, Criação de viveiro para mudas de arvores nativas e frutíferas,"250,000,081,161",Ambiente
1453, Revitalizar o córrego do veadinho,"250,000,081,161",Ambiente
1454, Construir aterros sanitários  adequado em prol do meio ambiente visando prevenção e ,"250,000,081,161",Ambiente
1455,promoção  com especificidade em relação ao lençol freático em melhoria a qualidade ,"250,000,081,161",Ambiente
1456,da água e a saúde da população,"250,000,081,161",Ambiente
1457, Trabalhar a melhoria no tratamento de esgoto,"250,000,081,161",Ambiente
1458, Fazer parcerias através de convênios entre governo estadual e federal visando ,"250,000,081,161",Ambiente
1459,melhorias e investimentos na área do meio ambiente,"250,000,081,161",Ambiente
1460,11) SAUDE,"250,000,081,161",Salud
1461,  Transformar a Coordenadoria da Saúde em Secretaria da Saúde (secretario (a) com ,"250,000,081,161",Salud
1462,curso superior na área da saúde),"250,000,081,161",Salud
1463, Cursos de Capacitação aos funcionários da área da saúde,"250,000,081,161",Salud
1464, Promover campanhas visando ha prevenção para a saúde da mulher e do homem,"250,000,081,161",Salud
1465, Criar a ouvidoria (atendendo sugestões e reclamações) ligadas diretamente com o ,"250,000,081,161",Salud
1466,setor jurídico da prefeitura,"250,000,081,161",Salud
1467, Criar a clinica pediátrica (saúde da criança),"250,000,081,161",Salud
1468, Posto de saúde aberto 24 horas,"250,000,081,161",Salud
1469, UTI móvel (ambulância equipada),"250,000,081,161",Salud
1470, Implantação de um consultório médico odontológico para atendimento nos sítios e ,"250,000,081,161",Salud
1471,fazendas,"250,000,081,161",Salud
1472, Implantação do SAMU,"250,000,081,161",Salud
1473, Contratar médico pediatras,"250,000,081,161",Salud
1474, Contratar mais médicos cardiologistas,"250,000,081,161",Salud
1475, Contratar mais médicos clínicos geral,"250,000,081,161",Salud
1476, Adquirir equipamentos como esteira e outros necessários para exame do coração,"250,000,081,161",Salud
1477, Total apoio na criação da Casa de apoio em Barretos-Sp,"250,000,081,161",Salud
1478, Ampliar o CEU,"250,000,081,161",Salud
1479, (com instalação de um laboratório de prótese em convênios com o ,"250,000,081,161",Salud
1480,governo federal),"250,000,081,161",Salud
1481, Apoio no que for necessária a Santa Casa,"250,000,081,161",Salud
1482, Adquirir novas ambulâncias,"250,000,081,161",Salud
1483, Fazer parcerias através de convênios entre governo estadual e federal visando ,"250,000,081,161",Salud
1484,melhorias e investimentos na área da saúde,"250,000,081,161",Salud
1485,12) SEGURANÇA/JUSTIÇA,"250,000,081,161",Seguridad
1486, Criar a secretaria de segurança municipal (secretario com conhecimentos na área da ,"250,000,081,161",Seguridad
1487,segurança e com curso superior),"250,000,081,161",Seguridad
1488, Criação do fórum distrital,"250,000,081,161",Seguridad
1489, Criação da guarda municipal urbana e rural,"250,000,081,161",Seguridad
1490, Apoio para as policias civil e militar,"250,000,081,161",Seguridad
1491, Instalação de uma unidade do corpo de bombeiros,"250,000,081,161",Seguridad
1492, Instalação de câmaras de vídeo nos prédios públicos da cidade,"250,000,081,161",Seguridad
1493,13) TRANSPORTE,"250,000,081,161",Transporte
1494, Aquisição de mais veículos escolares através do convênio caminho da escola (governo ,"250,000,081,161",Transporte
1495,federal),"250,000,081,161",Transporte
1496,14) TURISMO E LAZER ,"250,000,081,161",Turismo
1497, Criar a secretaria do turismo secretario (a) com curso e especialidades na área,"250,000,081,161",Turismo
1498, Reformas do bar da prainha melhorando a infra-estrutura do mesmo (com instalações ,"250,000,081,161",Turismo
1499,modernas e adequadas),"250,000,081,161",Turismo
1500, Todo apoio necessário ao pessoal da Melhor Idade (com ônibus de graça para as ,"250,000,081,161",Turismo
1501,viagens para o litoral com alimentação de graça e outras festividades),"250,000,081,161",Turismo
1502, Construir uma piscina para o pessoal da Melhor Idade,"250,000,081,161",Turismo
1503, Montar uma academia para o pessoal da Melhor Idade (dentro do CCI),"250,000,081,161",Turismo
1504, Organizar caravanas para levar os jovens para o Thermas em Olímpia,"250,000,081,161",Turismo
1505, Incentivar o turismo rural,"250,000,081,161",Turismo
1506, Transformar o município em instancia turística,"250,000,081,161",Turismo
1507, Fazer parcerias através de convênios entre governo estadual e federal visando ,"250,000,081,161",Turismo
1508,melhorias e investimentos na área do turismo,"250,000,081,161",Turismo
1509,PLANO DE GOVERNO ,"150,000,002,842",Titulo
1510,PARTIDO POPULAR SOCIALISTA ,"150,000,002,842",Titulo
1511,MARIA JOSÉ VIANA VALE – CANDIDATA A PREFEITA MUNICIPAL DE BELÉM BREJO DO CRUZ/PB ,"150,000,002,842",Titulo
1512,ÁREA DE EDUCAÇÃO ,"150,000,002,842",Educacion
1513,  Capacitação do magistério,"150,000,002,842",Educacion
1514,  Recuperação de escolas na zona rural,"150,000,002,842",Educacion
1515,ÁREA DE SAÚDE ,"150,000,002,842",Salud
1516,  Modernização dos equipamentos de saúde dando ênfase na área preventiva,"150,000,002,842",Salud
1517,INFRA-ESTRUTURA ,"150,000,002,842",Infraestructura
1518,  Construção e recuperação de estradas vicinais,"150,000,002,842",Infraestructura
1519,  Implantação de centros comunitários rurais,"150,000,002,842",Infraestructura
1520,  Criação de distritos no município de Belém do Brejo do Cruz visando um melhor ,"150,000,002,842",Infraestructura
1521,atendimento à população propiciando uma melhor organização administrativa,"150,000,002,842",Infraestructura
1522,  Regularização fundiária buscando regulamentar os títulos de posses de forma a ,"150,000,002,842",Infraestructura
1523,propiciar o acesso aos benefícios governamentais,"150,000,002,842",Infraestructura
1524,  Melhoria das residências rurais,"150,000,002,842",Infraestructura
1525,  Implantação de um posto de piscultura,"150,000,002,842",Infraestructura
1526,  Expansão da rede de distribuição de água potável com a construção de duas caixas-,"150,000,002,842",Infraestructura
1527,d’água,"150,000,002,842",Infraestructura
1528,SOCIAL ,"150,000,002,842",Social
1529,  Ações de geração de emprego e renda,"150,000,002,842",Social
1530,Belém do Brejo do Cruz 30 de junho de 2012,"150,000,002,842",Titulo
1531,Maria José Viana Vale ,"150,000,002,842",Titulo
1532,PROPOSTA DE GOVERNO ,"130,000,026,675",Titulo
1533,Em relação a saúde ,"130,000,026,675",Salud
1534,A política de saúde objetiva  garante a toda população plenas  condições de saúde e para tal ,"130,000,026,675",Salud
1535,investiremos em programas de ações preventivas,"130,000,026,675",Salud
1536,Ampliar e melhorar o atendimento à saúde promover  junto  às associações de bairro ,"130,000,026,675",Salud
1537,escolas e distritos programas que contemplem promoção prevenção e reabilitação educação ,"130,000,026,675",Salud
1538,sanitária desenvolvimento de hábitos alimentares saudáveis,"130,000,026,675",Salud
1539,Programas de prevenção contra o consumo de bebidas alcoólicas drogas e cigarros,"130,000,026,675",Salud
1540,Educação sexual para jovens,"130,000,026,675",Salud
1541, Por exprogramas de saúde escolar (desenvolver ações de ,"130,000,026,675",Salud
1542,promoção proteção e recuperação de crianças em faixa etária pré- escolar e escolar por meio ,"130,000,026,675",Salud
1543,de ações  integradas entres os órgãos dos sistemas de saúde e educação ),"130,000,026,675",Salud
1544,(nutricionistas ,"130,000,026,675",Salud
1545,fonoaudiólogos pediatras dentistaspsicólogospsicopedagogos etc),"130,000,026,675",Salud
1546, Manter  e intensificar programas de saúde da família,"130,000,026,675",Salud
1547,Manter  visitas regulares de profissionais de saúde aos distritos,"130,000,026,675",Salud
1548,(oftalmologista clinico ,"130,000,026,675",Salud
1549,geralginecologistadentistageriatras,"130,000,026,675",Salud
1550,determinar ponto estratégicos para obrigar unidades móveis para atendimento à ,"130,000,026,675",Salud
1551,saúdepoliclínicas funcionando em regime de 24hs,"130,000,026,675",Salud
1552,Em relação ao ensino ,"130,000,026,675",Educacion
1553,Dar continuidade as ações implementadas no ensino fundamental,"130,000,026,675",Educacion
1554,Promover e participar de iniciativas e programas voltados a melhoria da escolaridade da ,"130,000,026,675",Educacion
1555,população,"130,000,026,675",Educacion
1556,Manter os edifícios escolares assegurando-lhes condições necessárias para o bom ,"130,000,026,675",Educacion
1557,desempenho das atividades de ensino,"130,000,026,675",Educacion
1558,Garantir recursos financeiros necessários para atendimento a educação infantil de 0 a 6 ,"130,000,026,675",Educacion
1559,anos em creches e pré-escolas,"130,000,026,675",Educacion
1560,Tratamentos humanitário para os discentes através de espaço físico adequado e condições de ,"130,000,026,675",Educacion
1561,frequentar as aulas ,"130,000,026,675",Educacion
1562, ex uniforme completo para as crianças do ensino fundamental,"130,000,026,675",Educacion
1563,Escolas integradas em tempo integral,"130,000,026,675",Educacion
1564,Valorização do profissional de educação,"130,000,026,675",Educacion
1565,Em relação à segurança pública ,"130,000,026,675",Seguridad
1566,Investir na segurança pública através do aumento de corporação da guarda  municipal,"130,000,026,675",Seguridad
1567,Unidades distritais para guarda municipal,"130,000,026,675",Seguridad
1568,Ampliar o policiamento preventivo no município,"130,000,026,675",Seguridad
1569,Em relação a lazer e esporte ,"130,000,026,675",Deporte
1570,Propiciar aos marianenses condições de desenvolvimento físico mental e social incentivando ,"130,000,026,675",Deporte
1571,a pratica de atividades físicas e recreativas,"130,000,026,675",Deporte
1572,Fortalecer os laços sociais e comunitários entre as pessoas independente das diferenças de ,"130,000,026,675",Deporte
1573,idade raça ideologiasexo e situação social,"130,000,026,675",Deporte
1574,Ampliar e alocar no município e nos distritos recursosserviços e infra- estrutura para pratica ,"130,000,026,675",Deporte
1575,de  atividades esportivas e recreativas,"130,000,026,675",Deporte
1576,Incentivar a pratica de esportes na rede escolar municipal,"130,000,026,675",Deporte
1577,Implementar projetos específicos de esporte e lazer para todas as faixa etárias,"130,000,026,675",Deporte
1578,Promover eventos poliesportivos e de lazer nos distritos,"130,000,026,675",Deporte
1579,Alinhar as iniciativas das políticas de saúde com as de esporte e lazer,"130,000,026,675",Deporte
1580,Exconstrução do “parque das águas “ de Cachoeiras do Brumado,"130,000,026,675",Deporte
1581,Em relação ao transito  ,"130,000,026,675",Transito
1582,Promover campanhas de educação para o transito alinhado às atividades educativas  na rede ,"130,000,026,675",Transito
1583,municipal de ensino,"130,000,026,675",Transito
1584,(policia militar e auto escolas),"130,000,026,675",Transito
1585,Encontrar alternativas para minimizar o conflito entre trânsito de veículos e pedestres,"130,000,026,675",Transito
1586,Manter a malha viária em condições adequadas,"130,000,026,675",Transito
1587,Melhorar a sinalização informativa e de transito,"130,000,026,675",Transito
1588,Criar novas rotas de escoamento do transito de veículos,"130,000,026,675",Transito
1589,Desafogar o transito no centro do município com o escoamento par os bairros e outras ,"130,000,026,675",Transito
1590,localidades,"130,000,026,675",Transito
1591,Criar um outro terminal rodoviário de suporte para fomentar o potencial turístico de ,"130,000,026,675",Transito
1592,Mariana,"130,000,026,675",Transito
1593,Incrementar a qualidade das calçadas e mantê-las em perfeitas condições de transito para os ,"130,000,026,675",Transito
1594,pedestres e portadores de necessidades especiais,"130,000,026,675",Transito
1595,Em relação a distribuição de água ,"130,000,026,675",Agua
1596,Segundo fonte do SAAE temos quase 100% da população marianense atendida com o ,"130,000,026,675",Agua
1597,abastecimento de água,"130,000,026,675",Agua
1598,Dar continuidade às atividades implementadas pelo SAAE-Mariana para garantir o ,"130,000,026,675",Agua
1599,provisionamento de água limpa e tratada em qualidade e quantidade para a população,"130,000,026,675",Agua
1600,Criar campanhas e programas para conscientização e controle de perdas e desperdícios de ,"130,000,026,675",Agua
1601,água,"130,000,026,675",Agua
1602,Criar programas de recuperação de nascentes para melhoria e ampliação  da captação e ,"130,000,026,675",Agua
1603,distribuição de água nos bairros e distritos de Mariana,"130,000,026,675",Agua
1604,Apoiar iniciativas para contratação de serviços com capacitação técnica para auxiliar na ,"130,000,026,675",Agua
1605,demanda dos serviços de operação manutenção e ampliação do sistema de saneamento ,"130,000,026,675",Agua
1606,básico do município,"130,000,026,675",Agua
1607,Construção de novas caixas de água em pontos estratégicos para distribuição mais racional ,"130,000,026,675",Agua
1608,nos bairros e distritos com maior deficiência na receptação de água,"130,000,026,675",Agua
1609,Agricultura pecuária desenvolvimento sustentável incentivo ao homem do campo,"130,000,026,675",Agua
1610,Valorização do agronegócio buscando parceria com a Emater,"130,000,026,675",Agua
1611,Em relação a transporte coletivo ,"130,000,026,675",Transporte
1612,Temos de garantir à população acesso aos locais de moradia trabalho serviços e lazer ,"130,000,026,675",Transporte
1613,mantendo um sistema viário integrado com as áreas urbana e rural visando suprir as ,"130,000,026,675",Transporte
1614,demandas de forma compatível,"130,000,026,675",Transporte
1615,Dotar e manter os pontos de ônibus com abrigos e informações referentes a trajetos e ,"130,000,026,675",Transporte
1616,horários,"130,000,026,675",Transporte
1617,Criar uma nova rota de transporte coletivo urbano de menor custo maior agilidade e ,"130,000,026,675",Transporte
1618,eficiência inclusive para atender ao portador de necessidades especiais,"130,000,026,675",Transporte
1619,Eleições 2012    PSOL - 50 ,"130,000,026,675",Titulo
1620,Candidata as eleições  Neuza Maria da Trindade ,"130,000,026,675",Titulo
1621,Soares(Neuza Zuzu),"130,000,026,675",Titulo
1622,Propostas do PSOL ,"130,000,026,675",Titulo
1623,Educação  ,"130,000,026,675",Educacion
1624,Dar continuidade as ações implementares no ensino fundamental,"130,000,026,675",Educacion
1625,Promover e participar de iniciativas e programas voltados a melhoria da escolaridade ,"130,000,026,675",Educacion
1626,da população,"130,000,026,675",Educacion
1627,Manter os edifícios escolares assegurando-lhes condições necessárias para o bom ,"130,000,026,675",Educacion
1628,desempenho das atividades de ensino,"130,000,026,675",Educacion
1629,Garantir recursos financeiros necessários para atendimento a educação infantil de 0 ,"130,000,026,675",Educacion
1630,a 6 anos em creches e pré-escolas,"130,000,026,675",Educacion
1631,Tratamento humanístico para os discentes através de espaço físico adequado e ,"130,000,026,675",Educacion
1632,condições de frequentar as aulas,"130,000,026,675",Educacion
1633,exuniforme completo para crianças do ensino ,"130,000,026,675",Educacion
1634,fundamental,"130,000,026,675",Educacion
1635,Saúde ,"130,000,026,675",Salud
1636,A política de saúde objetiva garante a toda população plenas condições de saúde e ,"130,000,026,675",Salud
1637,para tal investiremos em programas de ações preventivas,"130,000,026,675",Salud
1638,Emprego ,"130,000,026,675",Empleo
1639,A política de emprego passa pela política de desenvolvimento econômico que ,"130,000,026,675",Empleo
1640,objetiva assegurar condições de ocupação e rendimento para continua melhoria da ,"130,000,026,675",Empleo
1641,qualidade de vida da população cujas diretrizes principais são ,"130,000,026,675",Empleo
1642,Fomentar atividades econômicas baseadas em uso intensivo de conhecimento ,"130,000,026,675",Empleo
1643,através de apoio para a expansão do sistema de educação superior e profissional,"130,000,026,675",Empleo
1644, Pois ,"130,000,026,675",Empleo
1645,elevando o nível de escolarização haverá a promoção da melhoria de qualificação ,"130,000,026,675",Empleo
1646,profissional da população,"130,000,026,675",Empleo
1647,Incentivar a organização associativa e cooperativa dos agentes envolvidos na ,"130,000,026,675",Empleo
1648,produção rural e urbana de bens e serviços,"130,000,026,675",Empleo
1649,Promover assistência técnica ao credito e a comercialização de produtos rurais,"130,000,026,675",Empleo
1650,Apoio prestado pela secretaria de desenvolvimento econômico,"130,000,026,675",Empleo
1651,Criação da ADEM-agência de desenvolvimento econômico e social de Mariana,"130,000,026,675",Empleo
1652,Habitação ,"130,000,026,675",Vivienda
1653,A política de habitação contemplará a garantia de condições adequadas de higiene ,"130,000,026,675",Vivienda
1654,conforto e segurança para as moradias,"130,000,026,675",Vivienda
1655,Atendimento prioritário aos segmentos populacionais socialmente mais vulneráveis,"130,000,026,675",Vivienda
1656,Construção de moradias de interesse social em áreas devidamente integradas a sede ,"130,000,026,675",Vivienda
1657,de infraestrutura urbana,"130,000,026,675",Vivienda
1658,desenvolvimento de programas habitacionais como loteamentos,"130,000,026,675",Vivienda
1659,Melhorias no sistema de coleta de lixo do município,"130,000,026,675",Vivienda
1660,Frente de esquerda e socialista,"130,000,026,675",Titulo
1661,Considerações finais ,"130,000,026,675",General
1662,a nossa candidatura tem em um de seus pilares a garantia do desenvolvimento e ,"130,000,026,675",General
1663,progresso de nossa cidade por meio de um governo que busca a defesa dos ,"130,000,026,675",General
1664,interesses do povo e não de uma minoria como acompanhamos nas ultimas ,"130,000,026,675",General
1665,décadas de gestão publica que trouxe avanços porém privilegiou grupos,"130,000,026,675",General
1666,A nossa proposta é fazer uma administração identificada com os anseios dos ,"130,000,026,675",General
1667,municípios,"130,000,026,675",General
1668,Nosso programa de ação passa pelas demandas em curso dos moradores ,"130,000,026,675",General
1669,de Marianapela moradia pelo transporte coletivo publico pelo acesso à educação ,"130,000,026,675",General
1670,à saúde e a cultura,"130,000,026,675",General
1671,São pontos de referencia de nosso governo a criação do programa saúde escola ,"130,000,026,675",General
1672,programa saúde nos distritos a criação de sub prefeituras nos distrito a criação da ,"130,000,026,675",General
1673,ADEM(agencia de desenvolvimento econômico e social de Mariana) fortalecimento ,"130,000,026,675",General
1674,da defensoria publica para atender a grande demanda de causas previdenciárias ,"130,000,026,675",General
1675,Trabalhistas e na área civil dentre outras,"130,000,026,675",General
1676, A expansão 0da educação de nível ,"130,000,026,675",General
1677,profissional e superior além das intensificadas no ensino fundamental programas ,"130,000,026,675",General
1678,habitacionais de esporte e lazer que inclui a criação do “ parque das águas ‘’ em ,"130,000,026,675",General
1679,Cachoeira do Brumado,"130,000,026,675",General
1680,Este será um caminho com varias vertentes para atender o povo marianense e não a ,"130,000,026,675",General
1681,grupos fechados que buscam o enriquecimento de poucos,"130,000,026,675",General
1682, A nossa candidatura ,"130,000,026,675",General
1683,busca a valorização do individuo e a distribuição de riqueza para atender ao ,"130,000,026,675",General
1684,marianense,"130,000,026,675",General
1685, “Política e compromisso com a vida resgatando a esperança”,"130,000,026,675",General
1686,Por dias melhores em Mariana,"130,000,026,675",General
1687,Meus sinceros agradecimentos pela oportunidade,"130,000,026,675",General
1688,Oposição pra valer,"130,000,026,675",General
1689,Trabalhadores e o povo no poder,"130,000,026,675",General
1690,PSOL – 50  FRENTE ,"130,000,026,675",General
1691,DE   ESQUERDA    E ,"130,000,026,675",General
1692,LIBERDADE,"130,000,026,675",General
1693,PELA IGUALDADE NA RAÇA E NA CLASSE  ,"130,000,026,675",General
1694,PROGRAMA DO GOVERNO – ZINHO ,"50,000,030,837",Titulo
1695,SAÚDE  ,"50,000,030,837",Salud
1696,  Atendimento médico local – 24 horas,"50,000,030,837",Salud
1697,  Contratação de médico pediatra para atender as crianças,"50,000,030,837",Salud
1698,  Ampliação de exames laboratoriais e cirurgia de alta complexidade,"50,000,030,837",Salud
1699,  Implantação de sala de dentista no PSF de Itaiá,"50,000,030,837",Salud
1700,EDUCAÇÃO  ,"50,000,030,837",Educacion
1701,  Continuação do pagamento do PISONACIONAL conforme manda a Lei,"50,000,030,837",Educacion
1702,  Ampliar e melhorar a estrutura física da Rede Escolar,"50,000,030,837",Educacion
1703,  Formação continuada dos professores,"50,000,030,837",Educacion
1704,  Proporcionar curso de Pós-graduação para os Professores da Rede,"50,000,030,837",Educacion
1705,  Colocar todo jovem até 17 anos na Escola,"50,000,030,837",Educacion
1706,  Remunerar o aluno estagiário,"50,000,030,837",Educacion
1707,ASSISTÊNCIA SOCIAL  ,"50,000,030,837",Asistencia Social
1708,  Implantação  do  CREAS  –  Centro  de  Referência  Especializada  de  Assistência ,"50,000,030,837",Asistencia Social
1709,Social,"50,000,030,837",Asistencia Social
1710,  Aderir aos Programas do MDS que estiverem dentro do perfil do Município,"50,000,030,837",Asistencia Social
1711,  Cadastrar todas as famílias de baixa renda para que o Município possa assisti-las ,"50,000,030,837",Asistencia Social
1712,de forma ampla e continuada tirando-as da zona de vulnerabilidade,"50,000,030,837",Asistencia Social
1713,SEGURANÇA ,"50,000,030,837",Seguridad
1714,  Contratar 10 novos guardas,"50,000,030,837",Seguridad
1715,  Institucionalizar a guarda municipal para que esta tenha poder de polícia,"50,000,030,837",Seguridad
1716,  Construir guaritas estratégicas,"50,000,030,837",Seguridad
1717,  Comprar um carro para transportar os guardas,"50,000,030,837",Seguridad
1718,  Aparelhar a guarnição com materiais de segurança e de repressão,"50,000,030,837",Seguridad
1719,  Dar apoio a polícia militar e civil,"50,000,030,837",Seguridad
1720,  Construir um complexo municipal,"50,000,030,837",Seguridad
1721,TRANSPORTE  ,"50,000,030,837",Transporte
1722,  Aquisição de um caminhão caçamba,"50,000,030,837",Transporte
1723,  Aquisição de mais um ônibus para melhor atender as demandas do Município,"50,000,030,837",Transporte
1724,URBANISMO  ,"50,000,030,837",Urbano
1725,  Concluir pavimentação dos novos bairros,"50,000,030,837",Urbano
1726,  Construir praças canteiros,"50,000,030,837",Urbano
1727,  Conservação e ampliação e iluminação pública,"50,000,030,837",Urbano
1728,FUNCIONÁRIO PÚBLICO  ,"50,000,030,837",Servidor Publico
1729,  Valorização do funcionário público observando a defasagem salarial,"50,000,030,837",Servidor Publico
1730,  Formação continuada de todos os servidores,"50,000,030,837",Servidor Publico
1731,  ESTRADAS  ,"50,000,030,837",Calles
1732,  Melhoria imediata e conservação de todas as estradas vicinais,"50,000,030,837",Calles
1733,ESPORTE CULTURA E LAZER  ,"50,000,030,837",Deporte y Cultura
1734,  Promover a cultura valorizando o potencial dos artistas locais,"50,000,030,837",Deporte y Cultura
1735,  Realizar campeonatos municipais nas modalidades de campo e quadra,"50,000,030,837",Deporte y Cultura
1736,  Promover intercâmbios,"50,000,030,837",Deporte y Cultura
1737,Apresentação ,"240,000,019,379",Titulo
1738,É com muita satisfação que apresentamos ao povo piratubense o resultado de um grande ,"240,000,019,379",Introduccion
1739,trabalho de participação popular realizado no início deste ano fruto de observação das ,"240,000,019,379",Introduccion
1740,necessidades  expostas  pela  população  durante  as  reuniões  realizadas  em  todas  as ,"240,000,019,379",Introduccion
1741,comunidades pólo dando origem ao Plano de Governo chamado “Novas Ideias,"240,000,019,379",Introduccion
1742, A ,"240,000,019,379",Introduccion
1743,Coragem de Sempre”,"240,000,019,379",Introduccion
1744,Não  temos  a  pretensão  de  apresentar  propostas  impossíveis  porém  queremos  ser ,"240,000,019,379",Introduccion
1745,inovadores e ousados com a seriedade e a vontade de trabalhar de sempre,"240,000,019,379",Introduccion
1746, Princípio ,"240,000,019,379",Introduccion
1747,esse que tem norteado nossas ações razão da credibilidade que nossa coligação ostenta ,"240,000,019,379",Introduccion
1748,diante da população local,"240,000,019,379",Introduccion
1749,As  características  do  município  de  Piratuba  exigem  que  se  tenha  experiência ,"240,000,019,379",Introduccion
1750,administrativa na condução dos recursos públicos aplicando-os de forma com que os ,"240,000,019,379",Introduccion
1751,munícipes  tenham  satisfação  e  bem  estar  com  os  resultados  alcançados,"240,000,019,379",Introduccion
1752,  Vamos ,"240,000,019,379",Introduccion
1753,administrar Piratuba com inovação e a colaboração de toda comunidade trabalhando de ,"240,000,019,379",Introduccion
1754,forma transparente e eficiente proporcionando o desenvolvimento de nosso município ,"240,000,019,379",Introduccion
1755,que tem em seu povo a referência em trabalho e alegria,"240,000,019,379",Introduccion
1756,   ,"240,000,019,379",Vacio
